LEM: log-linear and event history analysis with missing data.
Developed by Jeroen Vermunt (c), Tilburg University, The Netherlands.
Version 1.0 (September 18, 1997).


*** INPUT ***

  lat 2
man 8
dim 2 2 2 2 2 2 2 2 2 3
lab Y Z A B C D E S T G
mod SGTYZ A|Y B|Y E|Y C|Z D|Z
ite 10000
dat [0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 4 0 0 1 0 1 1 0 0 2 1 0 6 3 1 3 1 1 4 4 1 1 1 0 0 0 1 0 2 1 0 0 0 0 0 0 2 3 0 0 2 2 0 3 2 0 4 1 0 1 1 0 1 1 2 1 0 0 0 0 4 7 4 0 4 2 4 2 0 0 3 2 0 1 0 8 1 2 1 0 0 5 3 7 0 1 0 3 5 3 0 0 1 1 2 2 2 0 1 9 4 2 8 3 0 12 6 1 10 3 1 6 2 1 7 3 1 11 6 3 0 1 0 2 10 13 3 2 2 8 21 47 0 3 1 1 11 10 2 1 5 4 13 17 1 1 2 9 7 7 3 3 0 7 11 8 1 4 0 3 7 5 1 9 1 3 6 4 0 0 0 1 0 1 0 0 0 1 0 0 1 3 2 0 0 2 0 3 0 0 0 1 2 1 0 0 0 0 2 1 0 1 0 1 11 6 5 2 4 0 13 7 4 1 1 1 1 1 0 0 0 1 1 0 0 0 0 3 1 5 10 1 0 5 0 2 4 1 4 5 3 2 0 0 1 0 2 0 2 0 0 0 10 17 4 0 3 1 5 7 4 3 5 4 0 0 0 3 0 1 0 2 0 4 2 4 1 3 0 0 2 1 1 1 3 2 0 2 2 1 0 7 0 3 6 0 1 8 4 1 13 7 1 10 4 3 9 8 6 4 6 9 0 1 0 3 4 6 4 0 6 6 4 15 5 7 4 2 7 8 2 6 9 3 15 24 6 1 1 3 4 3 3 4 4 7 5 5 14 8 6 6 9 5 7 6 8 6 17 4]
see 393



*** STATISTICS ***

  Number of iterations = 129
  Converge criterion   = 0.0000009754
  Seed random values   = 393

  X-squared            = 395.7505 (0.0049)
  L-squared            = 396.6555 (0.0045)
  Cressie-Read         = 377.3468 (0.0262)
  Dissimilarity index  = 0.1991
  Degrees of freedom   = 326
  Log-likelihood       = -6219.74765
  Number of parameters = 57 (+1)
  Sample size          = 1156.0
  BIC(L-squared)       = -1902.5316
  AIC(L-squared)       = -255.3445
  BIC(log-likelihood)  = 12841.5004
  AIC(log-likelihood)  = 12553.4953

  Eigenvalues information matrix
    5349.6766  2986.1166  2068.4678  1889.1923  1771.2046  1395.6034
    1287.1097  1215.7302  1080.2234  1051.3880  1042.5316  1028.5685
    1013.9403   952.4289   704.2511   670.4824   629.9437   602.2808
     579.2454   540.8357   532.0234   492.1006   454.6672   432.1592
     366.8443   333.1313   314.6384   310.3187   273.9273   245.0142
     221.7998   189.6472   182.5784   169.5900   141.7192   131.7876
     118.8132    93.1277    83.8349    78.0623    64.7043    52.3393
      43.7919    40.2350    31.5119    26.8673    19.2139    15.7945
      11.3683     6.2033     3.8967     0.0001     0.0001     0.0000
      -0.0000    -0.0002    -0.0002

WARNING: 6 (nearly) boundary or non-identified (log-linear) parameters



*** FREQUENCIES ***

  A B C D E S T G     observed  estimated  std. res.
  2 2 2 2 1 1 2 2       4.000      3.753      0.127
  2 2 2 2 1 1 2 3       3.000      3.709     -0.368
  2 2 2 2 1 2 1 1       3.000      3.724     -0.375
  2 2 2 2 1 2 1 2       4.000      2.440      0.999
  2 2 2 2 1 2 1 3       4.000      1.301      2.365
  2 2 2 2 1 2 2 1       7.000      6.863      0.052
  2 2 2 2 1 2 2 2       5.000      6.201     -0.482
  2 2 2 2 1 2 2 3       5.000      6.001     -0.409
  2 2 2 2 2 1 1 1      14.000     12.200      0.515
  2 2 2 2 2 1 1 2       8.000      9.778     -0.569
  2 2 2 2 2 1 1 3       6.000      4.065      0.960
  2 2 2 2 2 1 2 1       6.000      5.153      0.373
  2 2 2 2 2 1 2 2       9.000      5.955      1.248
  2 2 2 2 2 1 2 3       5.000      4.121      0.433
  2 2 2 2 2 2 1 1       7.000      8.831     -0.616
  2 2 2 2 2 2 1 2       6.000      7.749     -0.628
  2 2 2 2 2 2 1 3       8.000      5.257      1.196
  2 2 2 2 2 2 2 1       6.000      5.501      0.213
  2 2 2 2 2 2 2 2      17.000      7.702      3.351
  2 2 2 2 2 2 2 3       4.000      6.967     -1.124



*** PSEUDO R-SQUARED MEASURES ***

* P(A|Y) *
                         baseline   fitted   R-squared
  entropy                 0.6900    0.6262    0.0924
  qualitative variance    0.2484    0.2175    0.1245
  classification error    0.4602    0.3259    0.2919
  -2/N*log-likelihood     1.3800    1.2524    0.0924/0.1131
  likelihood^(-2/N)       3.9747    3.4988    0.1197/0.1600

* P(B|Y) *
                         baseline   fitted   R-squared
  entropy                 0.5725    0.4287    0.2512
  qualitative variance    0.1922    0.1425    0.2584
  classification error    0.2595    0.2595    0.0000
  -2/N*log-likelihood     1.1451    0.8574    0.2512/0.2234
  likelihood^(-2/N)       3.1428    2.3571    0.2500/0.3666

* P(E|Y) *
                         baseline   fitted   R-squared
  entropy                 0.6644    0.5242    0.2109
  qualitative variance    0.2357    0.1743    0.2607
  classification error    0.3806    0.2571    0.3247
  -2/N*log-likelihood     1.3287    1.0485    0.2109/0.2189
  likelihood^(-2/N)       3.7763    2.8533    0.2444/0.3324

* P(C|Z) *
                         baseline   fitted   R-squared
  entropy                 0.6518    0.5574    0.1449
  qualitative variance    0.2296    0.1890    0.1769
  classification error    0.3573    0.3125    0.1252
  -2/N*log-likelihood     1.3037    1.1147    0.1449/0.1589
  likelihood^(-2/N)       3.6827    3.0487    0.1722/0.2364

* P(D|Z) *
                         baseline   fitted   R-squared
  entropy                 0.6801    0.4344    0.3613
  qualitative variance    0.2435    0.1335    0.4519
  classification error    0.4196    0.1622    0.6133
  -2/N*log-likelihood     1.3603    0.8688    0.3613/0.3295
  likelihood^(-2/N)       3.8973    2.3840    0.3883/0.5223



*** LOG-LINEAR PARAMETERS ***

* TABLE YZSTG [or P(YZSTG)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  Y 
   1             4.0702   0.3376   12.055     58.5687 
   2            -4.0702                        0.0171   145.33   1 0.000
  Z 
   1            -3.4385   0.3716   -9.253      0.0321 
   2             3.4385                       31.1391    85.62   1 0.000
  S 
   1            -2.7259   0.3658   -7.452      0.0655 
   2             2.7259                       15.2694    55.53   1 0.000
  T 
   1            -5.4142   0.1442  -37.548      0.0045 
   2             5.4142                      224.5781  1409.82   1 0.000
  G 
   1            -3.0874   0.3802   -8.120      0.0456 
   2             4.4111   0.4149   10.633     82.3640 
   3            -1.3238                        0.2661   276.91   2 0.000
  YZ 
   1 1           1.2861   0.3409    3.772      3.6188 
   1 2          -1.2861                        0.2763 
   2 1          -1.2861                        0.2763 
   2 2           1.2861                        3.6188    14.23   1 0.000
  YS 
   1 1           4.3072   0.3734   11.535     74.2317 
   1 2          -4.3072                        0.0135 
   2 1          -4.3072                        0.0135 
   2 2           4.3072                       74.2317   133.07   1 0.000
  ZS 
   1 1          -3.1247   0.3469   -9.007      0.0440 
   1 2           3.1247                       22.7528 
   2 1           3.1247                       22.7528 
   2 2          -3.1247                        0.0440    81.12   1 0.000
  YT 
   1 1           4.2301   0.1542   27.437     68.7257 
   1 2          -4.2301                        0.0146 
   2 1          -4.2301                        0.0146 
   2 2           4.2301                       68.7257   752.79   1 0.000
  ZT 
   1 1          -3.8343   0.1975  -19.419      0.0216 
   1 2           3.8343                       46.2623 
   2 1           3.8343                       46.2623 
   2 2          -3.8343                        0.0216   377.09   1 0.000
  ST 
   1 1          -2.9563   0.1629  -18.147      0.0520 
   1 2           2.9563                       19.2267 
   2 1           2.9563                       19.2267 
   2 2          -2.9563                        0.0520   329.30   1 0.000
  YG 
   1 1          -0.8030   0.4097   -1.960      0.4480 
   1 2          -2.3531   0.3702   -6.356      0.0951 
   1 3           3.1561                       23.4783 
   2 1           0.8030                        2.2322 
   2 2           2.3531                       10.5181 
   2 3          -3.1561                        0.0426    42.19   2 0.000
  ZG 
   1 1          -6.0124   0.2967  -20.267      0.0024 
   1 2           4.6521   0.3656   12.724    104.8023 
   1 3           1.3603                        3.8976 
   2 1           6.0124                      408.4725 
   2 2          -4.6521                        0.0095 
   2 3          -1.3603                        0.2566   790.18   2 0.000
  SG 
   1 1          -1.0902   0.4714   -2.313      0.3362 
   1 2           1.0791   0.3212    3.360      2.9421 
   1 3           0.0110                        1.0111 
   2 1           1.0902                        2.9747 
   2 2          -1.0791                        0.3399 
   2 3          -0.0110                        0.9890    16.08   2 0.000
  TG 
   1 1          -3.0824   0.2239  -13.767      0.0458 
   1 2           3.6647   0.1624   22.569     39.0442 
   1 3          -0.5823                        0.5586 
   2 1           3.0824                       21.8111 
   2 2          -3.6647                        0.0256 
   2 3           0.5823                        1.7901   523.99   2 0.000
  YZS 
   1 1 1         4.7492   0.3149   15.082    115.4893 
   1 1 2        -4.7492                        0.0087 
   1 2 1        -4.7492                        0.0087 
   1 2 2         4.7492                      115.4893 
   2 1 1        -4.7492                        0.0087 
   2 1 2         4.7492                      115.4893 
   2 2 1         4.7492                      115.4893 
   2 2 2        -4.7492                        0.0087   227.45   1 0.000
  YZT 
   1 1 1         2.0638   0.2250    9.172      7.8761 
   1 1 2        -2.0638                        0.1270 
   1 2 1        -2.0638                        0.1270 
   1 2 2         2.0638                        7.8761 
   2 1 1        -2.0638                        0.1270 
   2 1 2         2.0638                        7.8761 
   2 2 1         2.0638                        7.8761 
   2 2 2        -2.0638                        0.1270    84.12   1 0.000
  YST 
   1 1 1         4.7764   0.1394   34.253    118.6725 
   1 1 2        -4.7764                        0.0084 
   1 2 1        -4.7764                        0.0084 
   1 2 2         4.7764                      118.6725 
   2 1 1        -4.7764                        0.0084 
   2 1 2         4.7764                      118.6725 
   2 2 1         4.7764                      118.6725 
   2 2 2        -4.7764                        0.0084  1173.28   1 0.000
  ZST 
   1 1 1        -2.5463   0.1785  -14.265      0.0784 
   1 1 2         2.5463                       12.7593 
   1 2 1         2.5463                       12.7593 
   1 2 2        -2.5463                        0.0784 
   2 1 1         2.5463                       12.7593 
   2 1 2        -2.5463                        0.0784 
   2 2 1        -2.5463                        0.0784 
   2 2 2         2.5463                       12.7593   203.49   1 0.000
  YZG 
   1 1 1         2.0079   0.3645    5.508      7.4474 
   1 1 2        -2.9897   0.4795   -6.235      0.0503 
   1 1 3         0.9818                        2.6693 
   1 2 1        -2.0079                        0.1343 
   1 2 2         2.9897                       19.8790 
   1 2 3        -0.9818                        0.3746 
   2 1 1        -2.0079                        0.1343 
   2 1 2         2.9897                       19.8790 
   2 1 3        -0.9818                        0.3746 
   2 2 1         2.0079                        7.4474 
   2 2 2        -2.9897                        0.0503 
   2 2 3         0.9818                        2.6693    87.72   2 0.000
  YSG 
   1 1 1         4.5154   0.2932   15.401     91.4097 
   1 1 2        -2.7352   0.4043   -6.765      0.0649 
   1 1 3        -1.7802                        0.1686 
   1 2 1        -4.5154                        0.0109 
   1 2 2         2.7352                       15.4124 
   1 2 3         1.7802                        5.9309 
   2 1 1        -4.5154                        0.0109 
   2 1 2         2.7352                       15.4124 
   2 1 3         1.7802                        5.9309 
   2 2 1         4.5154                       91.4097 
   2 2 2        -2.7352                        0.0649 
   2 2 3        -1.7802                        0.1686   302.81   2 0.000
  ZSG 
   1 1 1        -0.6021   0.3354   -1.795      0.5477 
   1 1 2         4.5981   0.3100   14.833     99.2977 
   1 1 3        -3.9960                        0.0184 
   1 2 1         0.6021                        1.8259 
   1 2 2        -4.5981                        0.0101 
   1 2 3         3.9960                       54.3820 
   2 1 1         0.6021                        1.8259 
   2 1 2        -4.5981                        0.0101 
   2 1 3         3.9960                       54.3820 
   2 2 1        -0.6021                        0.5477 
   2 2 2         4.5981                       99.2977 
   2 2 3        -3.9960                        0.0184   259.70   2 0.000
  YTG 
   1 1 1         0.0975   0.2368    0.412      1.1024 
   1 1 2        -2.1144   0.2465   -8.576      0.1207 
   1 1 3         2.0169                        7.5153 
   1 2 1        -0.0975                        0.9071 
   1 2 2         2.1144                        8.2849 
   1 2 3        -2.0169                        0.1331 
   2 1 1        -0.0975                        0.9071 
   2 1 2         2.1144                        8.2849 
   2 1 3        -2.0169                        0.1331 
   2 2 1         0.0975                        1.1024 
   2 2 2        -2.1144                        0.1207 
   2 2 3         2.0169                        7.5153   125.33   2 0.000
  ZTG 
   1 1 1        -4.7469   0.2716  -17.477      0.0087 
   1 1 2         5.0364   0.2253   22.352    153.9167 
   1 1 3        -0.2896                        0.7486 
   1 2 1         4.7469                      115.2219 
   1 2 2        -5.0364                        0.0065 
   1 2 3         0.2896                        1.3358 
   2 1 1         4.7469                      115.2219 
   2 1 2        -5.0364                        0.0065 
   2 1 3         0.2896                        1.3358 
   2 2 1        -4.7469                        0.0087 
   2 2 2         5.0364                      153.9167 
   2 2 3        -0.2896                        0.7486   517.57   2 0.000
  STG 
   1 1 1        -0.7065   0.2568   -2.751      0.4934 
   1 1 2         1.6596   0.2967    5.593      5.2571 
   1 1 3        -0.9531                        0.3856 
   1 2 1         0.7065                        2.0269 
   1 2 2        -1.6596                        0.1902 
   1 2 3         0.9531                        2.5936 
   2 1 1         0.7065                        2.0269 
   2 1 2        -1.6596                        0.1902 
   2 1 3         0.9531                        2.5936 
   2 2 1        -0.7065                        0.4934 
   2 2 2         1.6596                        5.2571 
   2 2 3        -0.9531                        0.3856    36.32   2 0.000
  YZST 
   1 1 1 1       4.2467   ******    *****     69.8725 
   1 1 1 2      -4.2467                        0.0143 
   1 1 2 1      -4.2467                        0.0143 
   1 1 2 2       4.2467                       69.8725 
   1 2 1 1      -4.2467                        0.0143 
   1 2 1 2       4.2467                       69.8725 
   1 2 2 1       4.2467                       69.8725 
   1 2 2 2      -4.2467                        0.0143 
   2 1 1 1      -4.2467                        0.0143 
   2 1 1 2       4.2467                       69.8725 
   2 1 2 1       4.2467                       69.8725 
   2 1 2 2      -4.2467                        0.0143 
   2 2 1 1       4.2467                       69.8725 
   2 2 1 2      -4.2467                        0.0143 
   2 2 2 1      -4.2467                        0.0143 
   2 2 2 2       4.2467                       69.8725     0.00   1 1.000
  YZSG 
   1 1 1 1       3.8272   0.5384    7.109     45.9322 
   1 1 1 2      -6.4489   ******    *****      0.0016 
   1 1 1 3       2.6217                       13.7593 
   1 1 2 1      -3.8272                        0.0218 
   1 1 2 2       6.4489                      631.9962 
   1 1 2 3      -2.6217                        0.0727 
   1 2 1 1      -3.8272                        0.0218 
   1 2 1 2       6.4489                      631.9962 
   1 2 1 3      -2.6217                        0.0727 
   1 2 2 1       3.8272                       45.9322 
   1 2 2 2      -6.4489                        0.0016 
   1 2 2 3       2.6217                       13.7593 
   2 1 1 1      -3.8272                        0.0218 
   2 1 1 2       6.4489                      631.9962 
   2 1 1 3      -2.6217                        0.0727 
   2 1 2 1       3.8272                       45.9322 
   2 1 2 2      -6.4489                        0.0016 
   2 1 2 3       2.6217                       13.7593 
   2 2 1 1       3.8272                       45.9322 
   2 2 1 2      -6.4489                        0.0016 
   2 2 1 3       2.6217                       13.7593 
   2 2 2 1      -3.8272                        0.0218 
   2 2 2 2       6.4489                      631.9962 
   2 2 2 3      -2.6217                        0.0727    50.54   2 0.000
  YZTG 
   1 1 1 1       1.4152   ******    *****      4.1171 
   1 1 1 2      -3.2861   ******    *****      0.0374 
   1 1 1 3       1.8709                        6.4942 
   1 1 2 1      -1.4152                        0.2429 
   1 1 2 2       3.2861                       26.7376 
   1 1 2 3      -1.8709                        0.1540 
   1 2 1 1      -1.4152                        0.2429 
   1 2 1 2       3.2861                       26.7376 
   1 2 1 3      -1.8709                        0.1540 
   1 2 2 1       1.4152                        4.1171 
   1 2 2 2      -3.2861                        0.0374 
   1 2 2 3       1.8709                        6.4942 
   2 1 1 1      -1.4152                        0.2429 
   2 1 1 2       3.2861                       26.7376 
   2 1 1 3      -1.8709                        0.1540 
   2 1 2 1       1.4152                        4.1171 
   2 1 2 2      -3.2861                        0.0374 
   2 1 2 3       1.8709                        6.4942 
   2 2 1 1       1.4152                        4.1171 
   2 2 1 2      -3.2861                        0.0374 
   2 2 1 3       1.8709                        6.4942 
   2 2 2 1      -1.4152                        0.2429 
   2 2 2 2       3.2861                       26.7376 
   2 2 2 3      -1.8709                        0.1540     0.00   2 1.000
  YSTG 
   1 1 1 1       3.9269   0.1699   23.111     50.7509 
   1 1 1 2      -3.1576   0.2837  -11.131      0.0425 
   1 1 1 3      -0.7693                        0.4633 
   1 1 2 1      -3.9269                        0.0197 
   1 1 2 2       3.1576                       23.5145 
   1 1 2 3       0.7693                        2.1583 
   1 2 1 1      -3.9269                        0.0197 
   1 2 1 2       3.1576                       23.5145 
   1 2 1 3       0.7693                        2.1583 
   1 2 2 1       3.9269                       50.7509 
   1 2 2 2      -3.1576                        0.0425 
   1 2 2 3      -0.7693                        0.4633 
   2 1 1 1      -3.9269                        0.0197 
   2 1 1 2       3.1576                       23.5145 
   2 1 1 3       0.7693                        2.1583 
   2 1 2 1       3.9269                       50.7509 
   2 1 2 2      -3.1576                        0.0425 
   2 1 2 3      -0.7693                        0.4633 
   2 2 1 1       3.9269                       50.7509 
   2 2 1 2      -3.1576                        0.0425 
   2 2 1 3      -0.7693                        0.4633 
   2 2 2 1      -3.9269                        0.0197 
   2 2 2 2       3.1576                       23.5145 
   2 2 2 3       0.7693                        2.1583   547.45   2 0.000
  ZSTG 
   1 1 1 1      -0.9967   0.2729   -3.652      0.3691 
   1 1 1 2       4.1902   0.2299   18.229     66.0336 
   1 1 1 3      -3.1935                        0.0410 
   1 1 2 1       0.9967                        2.7093 
   1 1 2 2      -4.1902                        0.0151 
   1 1 2 3       3.1935                       24.3725 
   1 2 1 1       0.9967                        2.7093 
   1 2 1 2      -4.1902                        0.0151 
   1 2 1 3       3.1935                       24.3725 
   1 2 2 1      -0.9967                        0.3691 
   1 2 2 2       4.1902                       66.0336 
   1 2 2 3      -3.1935                        0.0410 
   2 1 1 1       0.9967                        2.7093 
   2 1 1 2      -4.1902                        0.0151 
   2 1 1 3       3.1935                       24.3725 
   2 1 2 1      -0.9967                        0.3691 
   2 1 2 2       4.1902                       66.0336 
   2 1 2 3      -3.1935                        0.0410 
   2 2 1 1      -0.9967                        0.3691 
   2 2 1 2       4.1902                       66.0336 
   2 2 1 3      -3.1935                        0.0410 
   2 2 2 1       0.9967                        2.7093 
   2 2 2 2      -4.1902                        0.0151 
   2 2 2 3       3.1935                       24.3725   433.83   2 0.000
  YZSTG 
   1 1 1 1 1     4.2552   ******    *****     70.4682 
   1 1 1 1 2    -5.5629   ******    *****      0.0038 
   1 1 1 1 3     1.3078                        3.6979 
   1 1 1 2 1    -4.2552                        0.0142 
   1 1 1 2 2     5.5629                      260.5856 
   1 1 1 2 3    -1.3078                        0.2704 
   1 1 2 1 1    -4.2552                        0.0142 
   1 1 2 1 2     5.5629                      260.5856 
   1 1 2 1 3    -1.3078                        0.2704 
   1 1 2 2 1     4.2552                       70.4682 
   1 1 2 2 2    -5.5629                        0.0038 
   1 1 2 2 3     1.3078                        3.6979 
   1 2 1 1 1    -4.2552                        0.0142 
   1 2 1 1 2     5.5629                      260.5856 
   1 2 1 1 3    -1.3078                        0.2704 
   1 2 1 2 1     4.2552                       70.4682 
   1 2 1 2 2    -5.5629                        0.0038 
   1 2 1 2 3     1.3078                        3.6979 
   1 2 2 1 1     4.2552                       70.4682 
   1 2 2 1 2    -5.5629                        0.0038 
   1 2 2 1 3     1.3078                        3.6979 
   1 2 2 2 1    -4.2552                        0.0142 
   1 2 2 2 2     5.5629                      260.5856 
   1 2 2 2 3    -1.3078                        0.2704 
   2 1 1 1 1    -4.2552                        0.0142 
   2 1 1 1 2     5.5629                      260.5856 
   2 1 1 1 3    -1.3078                        0.2704 
   2 1 1 2 1     4.2552                       70.4682 
   2 1 1 2 2    -5.5629                        0.0038 
   2 1 1 2 3     1.3078                        3.6979 
   2 1 2 1 1     4.2552                       70.4682 
   2 1 2 1 2    -5.5629                        0.0038 
   2 1 2 1 3     1.3078                        3.6979 
   2 1 2 2 1    -4.2552                        0.0142 
   2 1 2 2 2     5.5629                      260.5856 
   2 1 2 2 3    -1.3078                        0.2704 
   2 2 1 1 1     4.2552                       70.4682 
   2 2 1 1 2    -5.5629                        0.0038 
   2 2 1 1 3     1.3078                        3.6979 
   2 2 1 2 1    -4.2552                        0.0142 
   2 2 1 2 2     5.5629                      260.5856 
   2 2 1 2 3    -1.3078                        0.2704 
   2 2 2 1 1    -4.2552                        0.0142 
   2 2 2 1 2     5.5629                      260.5856 
   2 2 2 1 3    -1.3078                        0.2704 
   2 2 2 2 1     4.2552                       70.4682 
   2 2 2 2 2    -5.5629                        0.0038 
   2 2 2 2 3     1.3078                        3.6979     0.00   2 1.000

* TABLE YA [or P(A|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  A 
   1            -0.1074   0.0406   -2.642      0.8982 
   2             0.1074                        1.1133     6.98   1 0.008
  YA 
   1 1          -0.3718   0.0424   -8.772      0.6895 
   1 2           0.3718                        1.4503 
   2 1           0.3718                        1.4503 
   2 2          -0.3718                        0.6895    76.95   1 0.000

* TABLE YB [or P(B|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  B 
   1            -0.7702   0.1020   -7.555      0.4629 
   2             0.7702                        2.1603    57.08   1 0.000
  YB 
   1 1           0.7530   0.0935    8.057      2.1234 
   1 2          -0.7530                        0.4709 
   2 1          -0.7530                        0.4709 
   2 2           0.7530                        2.1234    64.92   1 0.000

* TABLE YE [or P(E|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  E 
   1            -0.3707   0.0629   -5.889      0.6903 
   2             0.3707                        1.4487    34.68   1 0.000
  YE 
   1 1          -0.6130   0.0577  -10.624      0.5417 
   1 2           0.6130                        1.8459 
   2 1           0.6130                        1.8459 
   2 2          -0.6130                        0.5417   112.88   1 0.000

* TABLE ZC [or P(C|Z)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  C 
   1            -0.4209   0.0614   -6.850      0.6565 
   2             0.4209                        1.5233    46.92   1 0.000
  ZC 
   1 1          -0.5029   0.0604   -8.325      0.6047 
   1 2           0.5029                        1.6536 
   2 1           0.5029                        1.6536 
   2 2          -0.5029                        0.6047    69.30   1 0.000

* TABLE ZD [or P(D|Z)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  D 
   1            -0.1832   0.1017   -1.801      0.8326 
   2             0.1832                        1.2011     3.24   1 0.072
  ZD 
   1 1           0.8264   0.0949    8.713      2.2851 
   1 2          -0.8264                        0.4376 
   2 1          -0.8264                        0.4376 
   2 2           0.8264                        2.2851    75.91   1 0.000



*** (CONDITIONAL) PROBABILITIES ***

* P(YZSTG) *

  1 1 1 1 1      0.0042  (0.0042)
  1 1 1 1 2      0.0235  (0.0076)
  1 1 1 1 3      0.0192  (0.0053)
  1 1 1 2 1      0.0010  (0.0020)
  1 1 1 2 2      0.0032  (0.0065)
  1 1 1 2 3      0.0202  (0.0067)
  1 1 2 1 1      0.0000  (0.0000) *
  1 1 2 1 2      0.0117  (0.0051)
  1 1 2 1 3      0.0202  (0.0070)
  1 1 2 2 1      0.0013  (0.0026)
  1 1 2 2 2      0.0215  (0.0082)
  1 1 2 2 3      0.0150  (0.0075)
  1 2 1 1 1      0.0763  (0.0101)
  1 2 1 1 2      0.0533  (0.0088)
  1 2 1 1 3      0.0168  (0.0054)
  1 2 1 2 1      0.0100  (0.0056)
  1 2 1 2 2      0.0249  (0.0067)
  1 2 1 2 3      0.0040  (0.0049)
  1 2 2 1 1      0.0473  (0.0078)
  1 2 2 1 2      0.0398  (0.0080)
  1 2 2 1 3      0.0230  (0.0059)
  1 2 2 2 1      0.0086  (0.0050)
  1 2 2 2 2      0.0182  (0.0080)
  1 2 2 2 3      0.0168  (0.0056)
  2 1 1 1 1      0.0000  (0.0000) *
  2 1 1 1 2      0.0027  (0.0029)
  2 1 1 1 3      0.0000  (0.0000) *
  2 1 1 2 1      0.0080  (0.0061)
  2 1 1 2 2      0.0442  (0.0096)
  2 1 1 2 3      0.0408  (0.0087)
  2 1 2 1 1      0.0090  (0.0039)
  2 1 2 1 2      0.0027  (0.0032)
  2 1 2 1 3      0.0131  (0.0056)
  2 1 2 2 1      0.0231  (0.0071)
  2 1 2 2 2      0.0529  (0.0102)
  2 1 2 2 3      0.1162  (0.0113)
  2 2 1 1 1      0.0060  (0.0053)
  2 2 1 1 2      0.0000  (0.0000) *
  2 2 1 1 3      0.0029  (0.0022)
  2 2 1 2 1      0.0528  (0.0097)
  2 2 1 2 2      0.0108  (0.0065)
  2 2 1 2 3      0.0146  (0.0067)
  2 2 2 1 1      0.0224  (0.0066)
  2 2 2 1 2      0.0132  (0.0057)
  2 2 2 1 3      0.0000  (0.0000) *
  2 2 2 2 1      0.0543  (0.0092)
  2 2 2 2 2      0.0302  (0.0089)
  2 2 2 2 3      0.0000  (0.0000)

* P(A|Y) *

  1 | 1          0.2772  (0.0242)
  2 | 1          0.7228  (0.0242)
  1 | 2          0.6292  (0.0266)
  2 | 2          0.3708  (0.0266)

* P(B|Y) *

  1 | 1          0.4914  (0.0307)
  2 | 1          0.5086  (0.0307)
  1 | 2          0.0454  (0.0161)
  2 | 2          0.9546  (0.0161)

* P(E|Y) *

  1 | 1          0.1227  (0.0219)
  2 | 1          0.8773  (0.0219)
  1 | 2          0.6188  (0.0308)
  2 | 2          0.3812  (0.0308)

* P(C|Z) *

  1 | 1          0.1362  (0.0253)
  2 | 1          0.8638  (0.0253)
  1 | 2          0.5409  (0.0283)
  2 | 2          0.4591  (0.0283)

* P(D|Z) *

  1 | 1          0.7835  (0.0404)
  2 | 1          0.2165  (0.0404)
  1 | 2          0.1172  (0.0324)
  2 | 2          0.8828  (0.0324)



*** LATENT CLASS OUTPUT ***

          Y  1    Y  1    Y  2    Y  2
          Z  1    Z  2    Z  1    Z  2
         0.1411  0.3391  0.3127  0.2072
  A  1   0.2772  0.2772  0.6292  0.6292
  A  2   0.7228  0.7228  0.3708  0.3708
  B  1   0.4914  0.4914  0.0454  0.0454
  B  2   0.5086  0.5086  0.9546  0.9546
  C  1   0.1362  0.5409  0.1362  0.5409
  C  2   0.8638  0.4591  0.8638  0.4591
  D  1   0.7835  0.1172  0.7835  0.1172
  D  2   0.2165  0.8828  0.2165  0.8828
  E  1   0.1227  0.1227  0.6188  0.6188
  E  2   0.8773  0.8773  0.3812  0.3812
  S  1   0.5058  0.5467  0.3060  0.4201
  S  2   0.4942  0.4533  0.6940  0.5799
  T  1   0.5589  0.7567  0.0879  0.2149
  T  2   0.4411  0.2433  0.9121  0.7851
  G  1   0.0459  0.4196  0.1283  0.6541
  G  2   0.4254  0.4018  0.3277  0.2616
  G  3   0.5287  0.1785  0.5439  0.0843

E = 0.2082, lambda = 0.6850
