LEM: log-linear and event history analysis with missing data.
Developed by Jeroen Vermunt (c), Tilburg University, The Netherlands.
Version 1.0 (September 18, 1997).


*** INPUT ***

  lat 2
man 8
dim 2 2 2 2 2 2 2 2 2 3
lab Y Z A B C D E S T G
mod SG T|SG {SG ST GT} YZ|SGT {SGTYZ} A|Y B|Y E|Y C|Z D|Z
ite 10000
dat [0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 4 0 0 1 0 1 1 0 0 2 1 0 6 3 1 3 1 1 4 4 1 1 1 0 0 0 1 0 2 1 0 0 0 0 0 0 2 3 0 0 2 2 0 3 2 0 4 1 0 1 1 0 1 1 2 1 0 0 0 0 4 7 4 0 4 2 4 2 0 0 3 2 0 1 0 8 1 2 1 0 0 5 3 7 0 1 0 3 5 3 0 0 1 1 2 2 2 0 1 9 4 2 8 3 0 12 6 1 10 3 1 6 2 1 7 3 1 11 6 3 0 1 0 2 10 13 3 2 2 8 21 47 0 3 1 1 11 10 2 1 5 4 13 17 1 1 2 9 7 7 3 3 0 7 11 8 1 4 0 3 7 5 1 9 1 3 6 4 0 0 0 1 0 1 0 0 0 1 0 0 1 3 2 0 0 2 0 3 0 0 0 1 2 1 0 0 0 0 2 1 0 1 0 1 11 6 5 2 4 0 13 7 4 1 1 1 1 1 0 0 0 1 1 0 0 0 0 3 1 5 10 1 0 5 0 2 4 1 4 5 3 2 0 0 1 0 2 0 2 0 0 0 10 17 4 0 3 1 5 7 4 3 5 4 0 0 0 3 0 1 0 2 0 4 2 4 1 3 0 0 2 1 1 1 3 2 0 2 2 1 0 7 0 3 6 0 1 8 4 1 13 7 1 10 4 3 9 8 6 4 6 9 0 1 0 3 4 6 4 0 6 6 4 15 5 7 4 2 7 8 2 6 9 3 15 24 6 1 1 3 4 3 3 4 4 7 5 5 14 8 6 6 9 5 7 6 8 6 17 4]
see 576



*** STATISTICS ***

  Number of iterations = 129
  Converge criterion   = 0.0000009204
  Seed random values   = 576

  X-squared            = 396.6409 (0.0056)
  L-squared            = 397.9029 (0.0049)
  Cressie-Read         = 378.1579 (0.0292)
  Dissimilarity index  = 0.1992
  Degrees of freedom   = 328
  Log-likelihood       = -6220.37133
  Number of parameters = 55 (+1)
  Sample size          = 1156.0
  BIC(L-squared)       = -1915.3897
  AIC(L-squared)       = -258.0971
  BIC(log-likelihood)  = 12828.6423
  AIC(log-likelihood)  = 12550.7427

  Eigenvalues information matrix
    1367.8064  1281.2661  1171.5173  1169.9173  1153.1052  1103.6574
    1041.1118  1030.3136   956.4614   942.5347   869.3793   866.9752
     734.7970   683.2579   642.6489   616.2364   569.0861   557.5233
     482.8920   429.1817   409.4449   381.9022   370.9609   366.6705
     345.7553   328.9263   305.6926   270.6813   262.0285   238.0777
     216.3969   197.4505   176.0356   149.4080   143.3176   108.5535
     102.4846    94.4803    82.9705    64.4581    56.6305    45.7240
      36.9479    33.7824    25.3567    19.3743    13.8152     7.5710
       4.7089     0.0016     0.0007     0.0004     0.0002    -0.0000
      -0.0003

WARNING: 6 (nearly) boundary or non-identified (log-linear) parameters



*** FREQUENCIES ***

  A B C D E S T G     observed  estimated  std. res.
  2 2 2 2 1 1 2 2       4.000      3.924      0.039
  2 2 2 2 1 1 2 3       3.000      3.615     -0.324
  2 2 2 2 1 2 1 1       3.000      3.641     -0.336
  2 2 2 2 1 2 1 2       4.000      2.576      0.887
  2 2 2 2 1 2 1 3       4.000      1.255      2.450
  2 2 2 2 1 2 2 1       7.000      7.001     -0.001
  2 2 2 2 1 2 2 2       5.000      6.011     -0.412
  2 2 2 2 1 2 2 3       5.000      6.082     -0.439
  2 2 2 2 2 1 1 1      14.000     12.448      0.440
  2 2 2 2 2 1 1 2       8.000      9.315     -0.431
  2 2 2 2 2 1 1 3       6.000      4.275      0.834
  2 2 2 2 2 1 2 1       6.000      5.027      0.434
  2 2 2 2 2 1 2 2       9.000      6.226      1.112
  2 2 2 2 2 1 2 3       5.000      4.017      0.491
  2 2 2 2 2 2 1 1       7.000      8.633     -0.556
  2 2 2 2 2 2 1 2       6.000      8.182     -0.763
  2 2 2 2 2 2 1 3       8.000      5.069      1.302
  2 2 2 2 2 2 2 1       6.000      5.611      0.164
  2 2 2 2 2 2 2 2      17.000      7.465      3.490
  2 2 2 2 2 2 2 3       4.000      7.062     -1.152



*** PSEUDO R-SQUARED MEASURES ***

* P(T|SG) *
                         baseline   fitted   R-squared
  entropy                 0.6759    0.6561    0.0293
  qualitative variance    0.2414    0.2320    0.0390
  classification error    0.4074    0.3892    0.0447
  -2/N*log-likelihood     1.3518    1.3122    0.0293/0.0381
  likelihood^(-2/N)       3.8645    3.7144    0.0388/0.0524

* P(YZ|STG) *
                         baseline   fitted   R-squared
  entropy                 1.3327    0.9163    0.3124
  qualitative variance    0.3622    0.2570    0.2906
  classification error    0.6609    0.3799    0.4252
  -2/N*log-likelihood     2.6653    1.8326    0.3124/0.4544
  likelihood^(-2/N)      14.3727    6.2499    0.5652/0.6074

* P(A|Y) *
                         baseline   fitted   R-squared
  entropy                 0.6900    0.6262    0.0924
  qualitative variance    0.2484    0.2175    0.1245
  classification error    0.4602    0.3259    0.2919
  -2/N*log-likelihood     1.3800    1.2524    0.0924/0.1131
  likelihood^(-2/N)       3.9747    3.4988    0.1197/0.1600

* P(B|Y) *
                         baseline   fitted   R-squared
  entropy                 0.5725    0.4287    0.2512
  qualitative variance    0.1922    0.1425    0.2584
  classification error    0.2595    0.2595    0.0000
  -2/N*log-likelihood     1.1451    0.8574    0.2512/0.2234
  likelihood^(-2/N)       3.1428    2.3571    0.2500/0.3666

* P(E|Y) *
                         baseline   fitted   R-squared
  entropy                 0.6644    0.5242    0.2109
  qualitative variance    0.2357    0.1743    0.2607
  classification error    0.3806    0.2571    0.3247
  -2/N*log-likelihood     1.3287    1.0485    0.2109/0.2189
  likelihood^(-2/N)       3.7763    2.8533    0.2444/0.3324

* P(C|Z) *
                         baseline   fitted   R-squared
  entropy                 0.6518    0.5574    0.1449
  qualitative variance    0.2296    0.1890    0.1769
  classification error    0.3573    0.3125    0.1252
  -2/N*log-likelihood     1.3037    1.1147    0.1449/0.1589
  likelihood^(-2/N)       3.6827    3.0487    0.1722/0.2364

* P(D|Z) *
                         baseline   fitted   R-squared
  entropy                 0.6801    0.4344    0.3613
  qualitative variance    0.2435    0.1335    0.4519
  classification error    0.4196    0.1622    0.6133
  -2/N*log-likelihood     1.3603    0.8688    0.3613/0.3295
  likelihood^(-2/N)       3.8973    2.3840    0.3883/0.5223



*** LOG-LINEAR PARAMETERS ***

* TABLE SG [or P(SG)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  S 
   1            -0.1248   0.0298   -4.183      0.8826 
   2             0.1248                        1.1330    17.49   1 0.000
  G 
   1            -0.0133   0.0422   -0.316      0.9868 
   2             0.0682   0.0414    1.648      1.0706 
   3            -0.0549                        0.9466     2.99   2 0.225
  SG 
   1 1           0.1008   0.0422    2.390      1.1061 
   1 2           0.0462   0.0414    1.117      1.0473 
   1 3          -0.1471                        0.8632 
   2 1          -0.1008                        0.9041 
   2 2          -0.0462                        0.9548 
   2 3           0.1471                        1.1585    12.15   2 0.002

* TABLE STG [or P(T|SG)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  T 
   1            -0.1851   0.0308   -6.005      0.8310 
   2             0.1851                        1.2033    36.06   1 0.000
  ST 
   1 1           0.0945   0.0307    3.077      1.0991 
   1 2          -0.0945                        0.9098 
   2 1          -0.0945                        0.9098 
   2 2           0.0945                        1.0991     9.47   1 0.002
  TG 
   1 1           0.2062   0.0429    4.803      1.2290 
   1 2           0.0228   0.0423    0.539      1.0231 
   1 3          -0.2290                        0.7953 
   2 1          -0.2062                        0.8137 
   2 2          -0.0228                        0.9774 
   2 3           0.2290                        1.2574    31.80   2 0.000

* TABLE YZSTG [or P(YZ|STG)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  Y 
   1            -4.1165   0.3376  -12.195      0.0163 
   2             4.1165                       61.3413   148.71   1 0.000
  Z 
   1            -3.4589   0.3713   -9.315      0.0315 
   2             3.4589                       31.7818    86.77   1 0.000
  YZ 
   1 1          -1.2947   0.3408   -3.799      0.2740 
   1 2           1.2947                        3.6500 
   2 1           1.2947                        3.6500 
   2 2          -1.2947                        0.2740    14.43   1 0.000
  YS 
   1 1          -4.3477   0.3732  -11.650      0.0129 
   1 2           4.3477                       77.3006 
   2 1           4.3477                       77.3006 
   2 2          -4.3477                        0.0129   135.71   1 0.000
  ZS 
   1 1          -3.1509   0.3469   -9.083      0.0428 
   1 2           3.1509                       23.3566 
   2 1           3.1509                       23.3566 
   2 2          -3.1509                        0.0428    82.50   1 0.000
  YT 
   1 1          -4.2705   0.1540  -27.726      0.0140 
   1 2           4.2705                       71.5607 
   2 1           4.2705                       71.5607 
   2 2          -4.2705                        0.0140   768.72   1 0.000
  ZT 
   1 1          -3.8606   0.1974  -19.560      0.0211 
   1 2           3.8606                       47.4947 
   2 1           3.8606                       47.4947 
   2 2          -3.8606                        0.0211   382.60   1 0.000
  YG 
   1 1           0.8418   0.4094    2.056      2.3206 
   1 2           2.3693   0.3702    6.400     10.6895 
   1 3          -3.2111                        0.0403 
   2 1          -0.8418                        0.4309 
   2 2          -2.3693                        0.0935 
   2 3           3.2111                       24.8057    43.02   2 0.000
  ZG 
   1 1          -6.0350   0.2966  -20.346      0.0024 
   1 2           4.7026   0.3655   12.866    110.2350 
   1 3           1.3324                        3.7902 
   2 1           6.0350                      417.8143 
   2 2          -4.7026                        0.0091 
   2 3          -1.3324                        0.2638   799.44   2 0.000
  YZS 
   1 1 1        -4.7873   0.3147  -15.212      0.0083 
   1 1 2         4.7873                      119.9736 
   1 2 1         4.7873                      119.9736 
   1 2 2        -4.7873                        0.0083 
   2 1 1         4.7873                      119.9736 
   2 1 2        -4.7873                        0.0083 
   2 2 1        -4.7873                        0.0083 
   2 2 2         4.7873                      119.9736   231.42   1 0.000
  YZT 
   1 1 1        -2.0782   0.2251   -9.234      0.1252 
   1 1 2         2.0782                        7.9903 
   1 2 1         2.0782                        7.9903 
   1 2 2        -2.0782                        0.1252 
   2 1 1         2.0782                        7.9903 
   2 1 2        -2.0782                        0.1252 
   2 2 1        -2.0782                        0.1252 
   2 2 2         2.0782                        7.9903    85.27   1 0.000
  YST 
   1 1 1        -4.8227   0.1394  -34.603      0.0080 
   1 1 2         4.8227                      124.2995 
   1 2 1         4.8227                      124.2995 
   1 2 2        -4.8227                        0.0080 
   2 1 1         4.8227                      124.2995 
   2 1 2        -4.8227                        0.0080 
   2 2 1        -4.8227                        0.0080 
   2 2 2         4.8227                      124.2995  1197.35   1 0.000
  ZST 
   1 1 1        -2.5666   0.1785  -14.382      0.0768 
   1 1 2         2.5666                       13.0221 
   1 2 1         2.5666                       13.0221 
   1 2 2        -2.5666                        0.0768 
   2 1 1         2.5666                       13.0221 
   2 1 2        -2.5666                        0.0768 
   2 2 1        -2.5666                        0.0768 
   2 2 2         2.5666                       13.0221   206.85   1 0.000
  YZG 
   1 1 1        -2.0067   0.3644   -5.506      0.1344 
   1 1 2         3.0283   0.4791    6.320     20.6620 
   1 1 3        -1.0216                        0.3600 
   1 2 1         2.0067                        7.4387 
   1 2 2        -3.0283                        0.0484 
   1 2 3         1.0216                        2.7776 
   2 1 1         2.0067                        7.4387 
   2 1 2        -3.0283                        0.0484 
   2 1 3         1.0216                        2.7776 
   2 2 1        -2.0067                        0.1344 
   2 2 2         3.0283                       20.6620 
   2 2 3        -1.0216                        0.3600    89.06   2 0.000
  YSG 
   1 1 1        -4.5179   0.2930  -15.417      0.0109 
   1 1 2         2.7456   0.4041    6.794     15.5739 
   1 1 3         1.7723                        5.8845 
   1 2 1         4.5179                       91.6442 
   1 2 2        -2.7456                        0.0642 
   1 2 3        -1.7723                        0.1699 
   2 1 1         4.5179                       91.6442 
   2 1 2        -2.7456                        0.0642 
   2 1 3        -1.7723                        0.1699 
   2 2 1        -4.5179                        0.0109 
   2 2 2         2.7456                       15.5739 
   2 2 3         1.7723                        5.8845   303.71   2 0.000
  ZSG 
   1 1 1        -0.5833   0.3350   -1.741      0.5581 
   1 1 2         4.6544   0.3099   15.018    105.0456 
   1 1 3        -4.0711                        0.0171 
   1 2 1         0.5833                        1.7920 
   1 2 2        -4.6544                        0.0095 
   1 2 3         4.0711                       58.6207 
   2 1 1         0.5833                        1.7920 
   2 1 2        -4.6544                        0.0095 
   2 1 3         4.0711                       58.6207 
   2 2 1        -0.5833                        0.5581 
   2 2 2         4.6544                      105.0456 
   2 2 3        -4.0711                        0.0171   265.18   2 0.000
  YTG 
   1 1 1        -0.0645   0.2367   -0.272      0.9375 
   1 1 2         2.1248   0.2465    8.621      8.3713 
   1 1 3        -2.0603                        0.1274 
   1 2 1         0.0645                        1.0666 
   1 2 2        -2.1248                        0.1195 
   1 2 3         2.0603                        7.8484 
   2 1 1         0.0645                        1.0666 
   2 1 2        -2.1248                        0.1195 
   2 1 3         2.0603                        7.8484 
   2 2 1        -0.0645                        0.9375 
   2 2 2         2.1248                        8.3713 
   2 2 3        -2.0603                        0.1274   129.40   2 0.000
  ZTG 
   1 1 1        -4.7636   0.2715  -17.546      0.0085 
   1 1 2         5.0928   0.2251   22.622    162.8375 
   1 1 3        -0.3291                        0.7196 
   1 2 1         4.7636                      117.1727 
   1 2 2        -5.0928                        0.0061 
   1 2 3         0.3291                        1.3897 
   2 1 1         4.7636                      117.1727 
   2 1 2        -5.0928                        0.0061 
   2 1 3         0.3291                        1.3897 
   2 2 1        -4.7636                        0.0085 
   2 2 2         5.0928                      162.8375 
   2 2 3        -0.3291                        0.7196   528.68   2 0.000
  YZST 
   1 1 1 1      -4.2789   ******    *****      0.0139 
   1 1 1 2       4.2789                       72.1643 
   1 1 2 1       4.2789                       72.1643 
   1 1 2 2      -4.2789                        0.0139 
   1 2 1 1       4.2789                       72.1643 
   1 2 1 2      -4.2789                        0.0139 
   1 2 2 1      -4.2789                        0.0139 
   1 2 2 2       4.2789                       72.1643 
   2 1 1 1       4.2789                       72.1643 
   2 1 1 2      -4.2789                        0.0139 
   2 1 2 1      -4.2789                        0.0139 
   2 1 2 2       4.2789                       72.1643 
   2 2 1 1      -4.2789                        0.0139 
   2 2 1 2       4.2789                       72.1643 
   2 2 2 1       4.2789                       72.1643 
   2 2 2 2      -4.2789                        0.0139     0.00   1 1.000
  YZSG 
   1 1 1 1      -3.8321   0.5382   -7.120      0.0217 
   1 1 1 2       6.5170   ******    *****    676.5609 
   1 1 1 3      -2.6849                        0.0682 
   1 1 2 1       3.8321                       46.1616 
   1 1 2 2      -6.5170                        0.0015 
   1 1 2 3       2.6849                       14.6563 
   1 2 1 1       3.8321                       46.1616 
   1 2 1 2      -6.5170                        0.0015 
   1 2 1 3       2.6849                       14.6563 
   1 2 2 1      -3.8321                        0.0217 
   1 2 2 2       6.5170                      676.5609 
   1 2 2 3      -2.6849                        0.0682 
   2 1 1 1       3.8321                       46.1616 
   2 1 1 2      -6.5170                        0.0015 
   2 1 1 3       2.6849                       14.6563 
   2 1 2 1      -3.8321                        0.0217 
   2 1 2 2       6.5170                      676.5609 
   2 1 2 3      -2.6849                        0.0682 
   2 2 1 1      -3.8321                        0.0217 
   2 2 1 2       6.5170                      676.5609 
   2 2 1 3      -2.6849                        0.0682 
   2 2 2 1       3.8321                       46.1616 
   2 2 2 2      -6.5170                        0.0015 
   2 2 2 3       2.6849                       14.6563    50.70   2 0.000
  YZTG 
   1 1 1 1      -1.4082   ******    *****      0.2446 
   1 1 1 2       3.3305   ******    *****     27.9537 
   1 1 1 3      -1.9223                        0.1463 
   1 1 2 1       1.4082                        4.0886 
   1 1 2 2      -3.3305                        0.0358 
   1 1 2 3       1.9223                        6.8370 
   1 2 1 1       1.4082                        4.0886 
   1 2 1 2      -3.3305                        0.0358 
   1 2 1 3       1.9223                        6.8370 
   1 2 2 1      -1.4082                        0.2446 
   1 2 2 2       3.3305                       27.9537 
   1 2 2 3      -1.9223                        0.1463 
   2 1 1 1       1.4082                        4.0886 
   2 1 1 2      -3.3305                        0.0358 
   2 1 1 3       1.9223                        6.8370 
   2 1 2 1      -1.4082                        0.2446 
   2 1 2 2       3.3305                       27.9537 
   2 1 2 3      -1.9223                        0.1463 
   2 2 1 1      -1.4082                        0.2446 
   2 2 1 2       3.3305                       27.9537 
   2 2 1 3      -1.9223                        0.1463 
   2 2 2 1       1.4082                        4.0886 
   2 2 2 2      -3.3305                        0.0358 
   2 2 2 3       1.9223                        6.8370     0.00   2 1.000
  YSTG 
   1 1 1 1      -3.9237   0.1699  -23.098      0.0198 
   1 1 1 2       3.1739   0.2836   11.190     23.9003 
   1 1 1 3       0.7498                        2.1166 
   1 1 2 1       3.9237                       50.5870 
   1 1 2 2      -3.1739                        0.0418 
   1 1 2 3      -0.7498                        0.4725 
   1 2 1 1       3.9237                       50.5870 
   1 2 1 2      -3.1739                        0.0418 
   1 2 1 3      -0.7498                        0.4725 
   1 2 2 1      -3.9237                        0.0198 
   1 2 2 2       3.1739                       23.9003 
   1 2 2 3       0.7498                        2.1166 
   2 1 1 1       3.9237                       50.5870 
   2 1 1 2      -3.1739                        0.0418 
   2 1 1 3      -0.7498                        0.4725 
   2 1 2 1      -3.9237                        0.0198 
   2 1 2 2       3.1739                       23.9003 
   2 1 2 3       0.7498                        2.1166 
   2 2 1 1      -3.9237                        0.0198 
   2 2 1 2       3.1739                       23.9003 
   2 2 1 3       0.7498                        2.1166 
   2 2 2 1       3.9237                       50.5870 
   2 2 2 2      -3.1739                        0.0418 
   2 2 2 3      -0.7498                        0.4725   547.45   2 0.000
  ZSTG 
   1 1 1 1      -0.9837   0.2727   -3.608      0.3739 
   1 1 1 2       4.2406   0.2297   18.465     69.4493 
   1 1 1 3      -3.2569                        0.0385 
   1 1 2 1       0.9837                        2.6744 
   1 1 2 2      -4.2406                        0.0144 
   1 1 2 3       3.2569                       25.9680 
   1 2 1 1       0.9837                        2.6744 
   1 2 1 2      -4.2406                        0.0144 
   1 2 1 3       3.2569                       25.9680 
   1 2 2 1      -0.9837                        0.3739 
   1 2 2 2       4.2406                       69.4493 
   1 2 2 3      -3.2569                        0.0385 
   2 1 1 1       0.9837                        2.6744 
   2 1 1 2      -4.2406                        0.0144 
   2 1 1 3       3.2569                       25.9680 
   2 1 2 1      -0.9837                        0.3739 
   2 1 2 2       4.2406                       69.4493 
   2 1 2 3      -3.2569                        0.0385 
   2 2 1 1      -0.9837                        0.3739 
   2 2 1 2       4.2406                       69.4493 
   2 2 1 3      -3.2569                        0.0385 
   2 2 2 1       0.9837                        2.6744 
   2 2 2 2      -4.2406                        0.0144 
   2 2 2 3       3.2569                       25.9680   447.32   2 0.000
  YZSTG 
   1 1 1 1 1    -4.2660   ******    *****      0.0140 
   1 1 1 1 2     5.6253   ******    *****    277.3502 
   1 1 1 1 3    -1.3593                        0.2568 
   1 1 1 2 1     4.2660                       71.2354 
   1 1 1 2 2    -5.6253                        0.0036 
   1 1 1 2 3     1.3593                        3.8934 
   1 1 2 1 1     4.2660                       71.2354 
   1 1 2 1 2    -5.6253                        0.0036 
   1 1 2 1 3     1.3593                        3.8934 
   1 1 2 2 1    -4.2660                        0.0140 
   1 1 2 2 2     5.6253                      277.3502 
   1 1 2 2 3    -1.3593                        0.2568 
   1 2 1 1 1     4.2660                       71.2354 
   1 2 1 1 2    -5.6253                        0.0036 
   1 2 1 1 3     1.3593                        3.8934 
   1 2 1 2 1    -4.2660                        0.0140 
   1 2 1 2 2     5.6253                      277.3502 
   1 2 1 2 3    -1.3593                        0.2568 
   1 2 2 1 1    -4.2660                        0.0140 
   1 2 2 1 2     5.6253                      277.3502 
   1 2 2 1 3    -1.3593                        0.2568 
   1 2 2 2 1     4.2660                       71.2354 
   1 2 2 2 2    -5.6253                        0.0036 
   1 2 2 2 3     1.3593                        3.8934 
   2 1 1 1 1     4.2660                       71.2354 
   2 1 1 1 2    -5.6253                        0.0036 
   2 1 1 1 3     1.3593                        3.8934 
   2 1 1 2 1    -4.2660                        0.0140 
   2 1 1 2 2     5.6253                      277.3502 
   2 1 1 2 3    -1.3593                        0.2568 
   2 1 2 1 1    -4.2660                        0.0140 
   2 1 2 1 2     5.6253                      277.3502 
   2 1 2 1 3    -1.3593                        0.2568 
   2 1 2 2 1     4.2660                       71.2354 
   2 1 2 2 2    -5.6253                        0.0036 
   2 1 2 2 3     1.3593                        3.8934 
   2 2 1 1 1    -4.2660                        0.0140 
   2 2 1 1 2     5.6253                      277.3502 
   2 2 1 1 3    -1.3593                        0.2568 
   2 2 1 2 1     4.2660                       71.2354 
   2 2 1 2 2    -5.6253                        0.0036 
   2 2 1 2 3     1.3593                        3.8934 
   2 2 2 1 1     4.2660                       71.2354 
   2 2 2 1 2    -5.6253                        0.0036 
   2 2 2 1 3     1.3593                        3.8934 
   2 2 2 2 1    -4.2660                        0.0140 
   2 2 2 2 2     5.6253                      277.3502 
   2 2 2 2 3    -1.3593                        0.2568     0.00   2 1.000

* TABLE YA [or P(A|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  A 
   1            -0.1074   0.0406   -2.642      0.8982 
   2             0.1074                        1.1133     6.98   1 0.008
  YA 
   1 1           0.3718   0.0424    8.771      1.4503 
   1 2          -0.3718                        0.6895 
   2 1          -0.3718                        0.6895 
   2 2           0.3718                        1.4503    76.93   1 0.000

* TABLE YB [or P(B|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  B 
   1            -0.7702   0.1020   -7.554      0.4629 
   2             0.7702                        2.1603    57.07   1 0.000
  YB 
   1 1          -0.7530   0.0934   -8.058      0.4709 
   1 2           0.7530                        2.1234 
   2 1           0.7530                        2.1234 
   2 2          -0.7530                        0.4709    64.93   1 0.000

* TABLE YE [or P(E|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  E 
   1            -0.3707   0.0629   -5.889      0.6903 
   2             0.3707                        1.4487    34.68   1 0.000
  YE 
   1 1           0.6130   0.0577   10.623      1.8459 
   1 2          -0.6130                        0.5417 
   2 1          -0.6130                        0.5417 
   2 2           0.6130                        1.8459   112.86   1 0.000

* TABLE ZC [or P(C|Z)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  C 
   1            -0.4209   0.0614   -6.851      0.6565 
   2             0.4209                        1.5233    46.94   1 0.000
  ZC 
   1 1          -0.5029   0.0604   -8.325      0.6048 
   1 2           0.5029                        1.6536 
   2 1           0.5029                        1.6536 
   2 2          -0.5029                        0.6048    69.31   1 0.000

* TABLE ZD [or P(D|Z)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  D 
   1            -0.1832   0.1017   -1.802      0.8326 
   2             0.1832                        1.2011     3.25   1 0.072
  ZD 
   1 1           0.8264   0.0948    8.714      2.2852 
   1 2          -0.8264                        0.4376 
   2 1          -0.8264                        0.4376 
   2 2           0.8264                        2.2852    75.93   1 0.000



*** (CONDITIONAL) PROBABILITIES ***

* P(SG) *

  1 1            0.1583  (0.0107)
  1 2            0.1626  (0.0109)
  1 3            0.1185  (0.0095)
  2 1            0.1661  (0.0109)
  2 2            0.1903  (0.0115)
  2 3            0.2042  (0.0119)

* P(T|SG) *

  1 | 1 1        0.5576  (0.0300)
  1 | 1 2        0.4662  (0.0298)
  1 | 1 3        0.3454  (0.0307)
  2 | 1 1        0.4424  (0.0300)
  2 | 1 2        0.5338  (0.0298)
  2 | 1 3        0.6546  (0.0307)
  1 | 2 1        0.4634  (0.0298)
  1 | 2 2        0.3744  (0.0273)
  1 | 2 3        0.2656  (0.0242)
  2 | 2 1        0.5366  (0.0298)
  2 | 2 2        0.6256  (0.0273)
  2 | 2 3        0.7344  (0.0242)

* P(YZ|STG) *

  1 1 | 1 1 1    0.0000  (0.0000) *
  1 1 | 1 1 2    0.0340  (0.0369)
  1 1 | 1 1 3    0.0000  (0.0000) *
  1 1 | 1 2 1    0.1115  (0.0843)
  1 1 | 1 2 2    0.5318  (0.1031)
  1 1 | 1 2 3    0.5129  (0.0964)
  1 1 | 2 1 1    0.1141  (0.0485)
  1 1 | 2 1 2    0.0402  (0.0476)
  1 1 | 2 1 3    0.2328  (0.0959)
  1 1 | 2 2 1    0.2649  (0.0767)
  1 1 | 2 2 2    0.4307  (0.0762)
  1 1 | 2 2 3    0.7853  (0.0525)
  1 2 | 1 1 1    0.0696  (0.0605)
  1 2 | 1 1 2    0.0000  (0.0000) *
  1 2 | 1 1 3    0.0745  (0.0567)
  1 2 | 1 2 1    0.7352  (0.1105)
  1 2 | 1 2 2    0.1296  (0.0772)
  1 2 | 1 2 3    0.1831  (0.0819)
  1 2 | 2 1 1    0.2845  (0.0794)
  1 2 | 2 1 2    0.1958  (0.0818)
  1 2 | 2 1 3    0.0000  (0.0000) *
  1 2 | 2 2 1    0.6215  (0.0870)
  1 2 | 2 2 2    0.2461  (0.0702)
  1 2 | 2 2 3    0.0000  (0.0000)
  2 1 | 1 1 1    0.0485  (0.0480)
  2 1 | 1 1 2    0.2959  (0.0905)
  2 1 | 1 1 3    0.4931  (0.1152)
  2 1 | 1 2 1    0.0136  (0.0276)
  2 1 | 1 2 2    0.0387  (0.0778)
  2 1 | 1 2 3    0.2541  (0.0802)
  2 1 | 2 1 1    0.0000  (0.0000) *
  2 1 | 2 1 2    0.1738  (0.0737)
  2 1 | 2 1 3    0.3590  (0.1166)
  2 1 | 2 2 1    0.0149  (0.0293)
  2 1 | 2 2 2    0.1752  (0.0652)
  2 1 | 2 2 3    0.1013  (0.0503)
  2 2 | 1 1 1    0.8819  (0.0809)
  2 2 | 1 1 2    0.6701  (0.0872)
  2 2 | 1 1 3    0.4324  (0.1221)
  2 2 | 1 2 1    0.1396  (0.0762)
  2 2 | 1 2 2    0.2999  (0.0745)
  2 2 | 1 2 3    0.0498  (0.0619)
  2 2 | 2 1 1    0.6014  (0.0780)
  2 2 | 2 1 2    0.5903  (0.0990)
  2 2 | 2 1 3    0.4082  (0.0935)
  2 2 | 2 2 1    0.0987  (0.0560)
  2 2 | 2 2 2    0.1481  (0.0644)
  2 2 | 2 2 3    0.1134  (0.0369)

* P(A|Y) *

  1 | 1          0.6292  (0.0266)
  2 | 1          0.3708  (0.0266)
  1 | 2          0.2772  (0.0242)
  2 | 2          0.7228  (0.0242)

* P(B|Y) *

  1 | 1          0.0454  (0.0161)
  2 | 1          0.9546  (0.0161)
  1 | 2          0.4914  (0.0307)
  2 | 2          0.5086  (0.0307)

* P(E|Y) *

  1 | 1          0.6188  (0.0308)
  2 | 1          0.3812  (0.0308)
  1 | 2          0.1227  (0.0219)
  2 | 2          0.8773  (0.0219)

* P(C|Z) *

  1 | 1          0.1362  (0.0253)
  2 | 1          0.8638  (0.0253)
  1 | 2          0.5409  (0.0283)
  2 | 2          0.4591  (0.0283)

* P(D|Z) *

  1 | 1          0.7835  (0.0404)
  2 | 1          0.2165  (0.0404)
  1 | 2          0.1172  (0.0324)
  2 | 2          0.8828  (0.0324)



*** LATENT CLASS OUTPUT ***

          Y  1    Y  1    Y  2    Y  2
          Z  1    Z  2    Z  1    Z  2
         0.3132  0.2067  0.1402  0.3399
  A  1   0.6292  0.6292  0.2772  0.2772
  A  2   0.3708  0.3708  0.7228  0.7228
  B  1   0.0454  0.0454  0.4914  0.4914
  B  2   0.9546  0.9546  0.5086  0.5086
  C  1   0.1362  0.5409  0.1362  0.5409
  C  2   0.8638  0.4591  0.8638  0.4591
  D  1   0.7835  0.1172  0.7835  0.1172
  D  2   0.2165  0.8828  0.2165  0.8828
