LEM: log-linear and event history analysis with missing data.
Developed by Jeroen Vermunt (c), Tilburg University, The Netherlands.
Version 1.0 (September 18, 1997).


*** INPUT ***

  lat 2
man 8
dim 2 2 2 2 2 2 2 2 2 3
lab Y Z A B C D E S T G
mod SG T|SG {SG ST GT} Y|SGT {SGT STY GY} 
      Z|SGTY {SGTY TZ GZ YZ} A|Y B|Y E|Y C|Z D|Z
ite 10000
dat [0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 4 0 0 1 0 1 1 0 0 2 1 0 6 3 1 3 1 1 4 4 1 1 1 0 0 0 1 0 2 1 0 0 0 0 0 0 2 3 0 0 2 2 0 3 2 0 4 1 0 1 1 0 1 1 2 1 0 0 0 0 4 7 4 0 4 2 4 2 0 0 3 2 0 1 0 8 1 2 1 0 0 5 3 7 0 1 0 3 5 3 0 0 1 1 2 2 2 0 1 9 4 2 8 3 0 12 6 1 10 3 1 6 2 1 7 3 1 11 6 3 0 1 0 2 10 13 3 2 2 8 21 47 0 3 1 1 11 10 2 1 5 4 13 17 1 1 2 9 7 7 3 3 0 7 11 8 1 4 0 3 7 5 1 9 1 3 6 4 0 0 0 1 0 1 0 0 0 1 0 0 1 3 2 0 0 2 0 3 0 0 0 1 2 1 0 0 0 0 2 1 0 1 0 1 11 6 5 2 4 0 13 7 4 1 1 1 1 1 0 0 0 1 1 0 0 0 0 3 1 5 10 1 0 5 0 2 4 1 4 5 3 2 0 0 1 0 2 0 2 0 0 0 10 17 4 0 3 1 5 7 4 3 5 4 0 0 0 3 0 1 0 2 0 4 2 4 1 3 0 0 2 1 1 1 3 2 0 2 2 1 0 7 0 3 6 0 1 8 4 1 13 7 1 10 4 3 9 8 6 4 6 9 0 1 0 3 4 6 4 0 6 6 4 15 5 7 4 2 7 8 2 6 9 3 15 24 6 1 1 3 4 3 3 4 4 7 5 5 14 8 6 6 9 5 7 6 8 6 17 4]
see 942



*** STATISTICS ***

  Number of iterations = 135
  Converge criterion   = 0.0000009471
  Seed random values   = 942

  X-squared            = 418.1632 (0.0096)
  L-squared            = 424.9414 (0.0051)
  Cressie-Read         = 400.4716 (0.0412)
  Dissimilarity index  = 0.2048
  Degrees of freedom   = 353
  Log-likelihood       = -6233.89058
  Number of parameters = 30 (+1)
  Sample size          = 1156.0
  BIC(L-squared)       = -2064.6692
  AIC(L-squared)       = -281.0586
  BIC(log-likelihood)  = 12679.3628
  AIC(log-likelihood)  = 12527.7812

  Eigenvalues information matrix
    1367.8066  1171.5169  1169.9173  1108.4141  1103.6549  1077.0422
    1013.0499   955.1244   869.3792   866.9754   732.9864   649.9777
     466.3656   445.7856   409.4446   406.8619   381.9020   381.2347
     370.9607   321.9557   253.0957   225.8694   174.6095   143.1929
      79.6562    75.5357    33.8727    29.9767    25.5310     3.8069




*** FREQUENCIES ***

  A B C D E S T G     observed  estimated  std. res.
  2 2 2 2 2 1 1 3       6.000      4.358      0.787
  2 2 2 2 2 1 2 1       6.000      4.850      0.522
  2 2 2 2 2 1 2 2       9.000      6.328      1.062
  2 2 2 2 2 1 2 3       5.000      4.215      0.382
  2 2 2 2 2 2 1 1       7.000      8.632     -0.555
  2 2 2 2 2 2 1 2       6.000      8.239     -0.780
  2 2 2 2 2 2 1 3       8.000      4.978      1.355
  2 2 2 2 2 2 2 1       6.000      5.693      0.129
  2 2 2 2 2 2 2 2      17.000      7.684      3.361
  2 2 2 2 2 2 2 3       4.000      7.280     -1.216



*** PSEUDO R-SQUARED MEASURES ***

* P(T|SG) *
                         baseline   fitted   R-squared
  entropy                 0.6759    0.6561    0.0293
  qualitative variance    0.2414    0.2320    0.0390
  classification error    0.4074    0.3892    0.0447
  -2/N*log-likelihood     1.3518    1.3122    0.0293/0.0381
  likelihood^(-2/N)       3.8645    3.7144    0.0388/0.0524

* P(Y|STG) *
                         baseline   fitted   R-squared
  entropy                 0.6924    0.4655    0.3276
  qualitative variance    0.2496    0.1544    0.3813
  classification error    0.4802    0.2206    0.5407
  -2/N*log-likelihood     1.3847    0.9311    0.3276/0.3121
  likelihood^(-2/N)       3.9937    2.5372    0.3647/0.4865

* P(Z|YSTG) *
                         baseline   fitted   R-squared
  entropy                 0.6904    0.4757    0.3110
  qualitative variance    0.2486    0.1556    0.3742
  classification error    0.4630    0.2195    0.5259
  -2/N*log-likelihood     1.3808    0.9514    0.3110/0.3004
  likelihood^(-2/N)       3.9782    2.5894    0.3491/0.4663

* P(A|Y) *
                         baseline   fitted   R-squared
  entropy                 0.6900    0.6289    0.0886
  qualitative variance    0.2484    0.2187    0.1198
  classification error    0.4602    0.3260    0.2915
  -2/N*log-likelihood     1.3800    1.2577    0.0886/0.1089
  likelihood^(-2/N)       3.9747    3.5175    0.1150/0.1537

* P(B|Y) *
                         baseline   fitted   R-squared
  entropy                 0.5725    0.4284    0.2519
  qualitative variance    0.1922    0.1446    0.2475
  classification error    0.2595    0.2595   -0.0000
  -2/N*log-likelihood     1.1451    0.8567    0.2519/0.2238
  likelihood^(-2/N)       3.1428    2.3554    0.2505/0.3675

* P(E|Y) *
                         baseline   fitted   R-squared
  entropy                 0.6644    0.5319    0.1993
  qualitative variance    0.2357    0.1764    0.2517
  classification error    0.3806    0.2519    0.3382
  -2/N*log-likelihood     1.3287    1.0639    0.1993/0.2094
  likelihood^(-2/N)       3.7763    2.8976    0.2327/0.3165

* P(C|Z) *
                         baseline   fitted   R-squared
  entropy                 0.6518    0.5571    0.1453
  qualitative variance    0.2296    0.1887    0.1780
  classification error    0.3573    0.3089    0.1353
  -2/N*log-likelihood     1.3037    1.1143    0.1453/0.1592
  likelihood^(-2/N)       3.6827    3.0474    0.1725/0.2368

* P(D|Z) *
                         baseline   fitted   R-squared
  entropy                 0.6801    0.4489    0.3400
  qualitative variance    0.2435    0.1397    0.4265
  classification error    0.4196    0.1726    0.5885
  -2/N*log-likelihood     1.3603    0.8978    0.3400/0.3162
  likelihood^(-2/N)       3.8973    2.4541    0.3703/0.4981



*** LOG-LINEAR PARAMETERS ***

* TABLE SG [or P(SG)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  S 
   1            -0.1248   0.0298   -4.183      0.8826 
   2             0.1248                        1.1330    17.49   1 0.000
  G 
   1            -0.0133   0.0422   -0.316      0.9868 
   2             0.0682   0.0414    1.648      1.0706 
   3            -0.0549                        0.9466     2.99   2 0.225
  SG 
   1 1           0.1008   0.0422    2.390      1.1061 
   1 2           0.0462   0.0414    1.117      1.0473 
   1 3          -0.1471                        0.8632 
   2 1          -0.1008                        0.9041 
   2 2          -0.0462                        0.9548 
   2 3           0.1471                        1.1585    12.15   2 0.002

* TABLE STG [or P(T|SG)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  T 
   1            -0.1851   0.0308   -6.005      0.8310 
   2             0.1851                        1.2033    36.06   1 0.000
  ST 
   1 1           0.0945   0.0307    3.077      1.0991 
   1 2          -0.0945                        0.9098 
   2 1          -0.0945                        0.9098 
   2 2           0.0945                        1.0991     9.47   1 0.002
  TG 
   1 1           0.2062   0.0429    4.803      1.2290 
   1 2           0.0228   0.0423    0.539      1.0231 
   1 3          -0.2290                        0.7953 
   2 1          -0.2062                        0.8137 
   2 2          -0.0228                        0.9774 
   2 3           0.2290                        1.2574    31.80   2 0.000

* TABLE YSTG [or P(Y|STG)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  Y 
   1             0.4338   0.2922    1.485      1.5431 
   2            -0.4338                        0.6480     2.20   1 0.138
  YS 
   1 1           0.4384   0.2461    1.781      1.5502 
   1 2          -0.4384                        0.6451 
   2 1          -0.4384                        0.6451 
   2 2           0.4384                        1.5502     3.17   1 0.075
  YT 
   1 1           0.9341   0.2560    3.649      2.5448 
   1 2          -0.9341                        0.3930 
   2 1          -0.9341                        0.3930 
   2 2           0.9341                        2.5448    13.31   1 0.000
  YG 
   1 1          -0.3143   0.0968   -3.247      0.7303 
   1 2           0.2526   0.0849    2.976      1.2874 
   1 3           0.0618                        1.0637 
   2 1           0.3143                        1.3694 
   2 2          -0.2526                        0.7768 
   2 3          -0.0618                        0.9401    12.29   2 0.002
  YST 
   1 1 1         0.3316   0.2431    1.364      1.3932 
   1 1 2        -0.3316                        0.7177 
   1 2 1        -0.3316                        0.7177 
   1 2 2         0.3316                        1.3932 
   2 1 1        -0.3316                        0.7177 
   2 1 2         0.3316                        1.3932 
   2 2 1         0.3316                        1.3932 
   2 2 2        -0.3316                        0.7177     1.86   1 0.173

* TABLE YZSTG [or P(Z|YSTG)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  Z 
   1            -0.1391   0.1449   -0.960      0.8701 
   2             0.1391                        1.1492     0.92   1 0.337
  YZ 
   1 1          -0.4024   0.1188   -3.386      0.6687 
   1 2           0.4024                        1.4954 
   2 1           0.4024                        1.4954 
   2 2          -0.4024                        0.6687    11.46   1 0.001
  ZT 
   1 1          -0.1420   0.0852   -1.667      0.8677 
   1 2           0.1420                        1.1525 
   2 1           0.1420                        1.1525 
   2 2          -0.1420                        0.8677     2.78   1 0.095
  ZG 
   1 1          -0.9248   0.1434   -6.448      0.3966 
   1 2           0.1396   0.0910    1.534      1.1498 
   1 3           0.7852                        2.1928 
   2 1           0.9248                        2.5214 
   2 2          -0.1396                        0.8697 
   2 3          -0.7852                        0.4560    53.22   2 0.000

* TABLE YA [or P(A|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  A 
   1            -0.0750   0.0405   -1.851      0.9277 
   2             0.0750                        1.0779     3.43   1 0.064
  YA 
   1 1          -0.3620   0.0424   -8.530      0.6962 
   1 2           0.3620                        1.4363 
   2 1           0.3620                        1.4363 
   2 2          -0.3620                        0.6962    72.76   1 0.000

* TABLE YB [or P(B|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  B 
   1            -0.8782   0.1347   -6.518      0.4155 
   2             0.8782                        2.4066    42.48   1 0.000
  YB 
   1 1           0.8164   0.1275    6.405      2.2623 
   1 2          -0.8164                        0.4420 
   2 1          -0.8164                        0.4420 
   2 2           0.8164                        2.2623    41.03   1 0.000

* TABLE YE [or P(E|Y)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  E 
   1            -0.3032   0.0596   -5.088      0.7385 
   2             0.3032                        1.3541    25.89   1 0.000
  YE 
   1 1          -0.5780   0.0559  -10.337      0.5610 
   1 2           0.5780                        1.7824 
   2 1           0.5780                        1.7824 
   2 2          -0.5780                        0.5610   106.85   1 0.000

* TABLE ZC [or P(C|Z)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  C 
   1            -0.4096   0.0654   -6.262      0.6639 
   2             0.4096                        1.5063    39.22   1 0.000
  ZC 
   1 1          -0.4999   0.0597   -8.375      0.6066 
   1 2           0.4999                        1.6486 
   2 1           0.4999                        1.6486 
   2 2          -0.4999                        0.6066    70.14   1 0.000

* TABLE ZD [or P(D|Z)] *

  effect           beta  std err  z-value   exp(beta)     Wald  df  prob
  D 
   1            -0.2002   0.1070   -1.871      0.8186 
   2             0.2002                        1.2216     3.50   1 0.061
  ZD 
   1 1           0.7948   0.0936    8.491      2.2140 
   1 2          -0.7948                        0.4517 
   2 1          -0.7948                        0.4517 
   2 2           0.7948                        2.2140    72.10   1 0.000



*** (CONDITIONAL) PROBABILITIES ***

* P(SG) *

  1 1            0.1583  (0.0107)
  1 2            0.1626  (0.0109)
  1 3            0.1185  (0.0095)
  2 1            0.1661  (0.0109)
  2 2            0.1903  (0.0115)
  2 3            0.2042  (0.0119)

* P(T|SG) *

  1 | 1 1        0.5576  (0.0300)
  1 | 1 2        0.4662  (0.0298)
  1 | 1 3        0.3454  (0.0307)
  2 | 1 1        0.4424  (0.0300)
  2 | 1 2        0.5338  (0.0298)
  2 | 1 3        0.6546  (0.0307)
  1 | 2 1        0.4634  (0.0298)
  1 | 2 2        0.3744  (0.0273)
  1 | 2 3        0.2656  (0.0242)
  2 | 2 1        0.5366  (0.0298)
  2 | 2 2        0.6256  (0.0273)
  2 | 2 3        0.7344  (0.0242)

* P(Y|STG) *

  1 | 1 1 1      0.9746  (0.0498)
  1 | 1 1 2      0.9917  (0.0169)
  1 | 1 1 3      0.9879  (0.0244)
  1 | 1 2 1      0.1953  (0.0565)
  1 | 1 2 2      0.4300  (0.0762)
  1 | 1 2 3      0.3399  (0.0693)
  1 | 2 1 1      0.6381  (0.0726)
  1 | 2 1 2      0.8456  (0.0488)
  1 | 2 1 3      0.7891  (0.0610)
  1 | 2 2 1      0.1367  (0.0414)
  1 | 2 2 2      0.3299  (0.0646)
  1 | 2 2 3      0.2515  (0.0523)
  2 | 1 1 1      0.0254  (0.0498)
  2 | 1 1 2      0.0083  (0.0169)
  2 | 1 1 3      0.0121  (0.0244)
  2 | 1 2 1      0.8047  (0.0565)
  2 | 1 2 2      0.5700  (0.0762)
  2 | 1 2 3      0.6601  (0.0693)
  2 | 2 1 1      0.3619  (0.0726)
  2 | 2 1 2      0.1544  (0.0488)
  2 | 2 1 3      0.2109  (0.0610)
  2 | 2 2 1      0.8633  (0.0414)
  2 | 2 2 2      0.6701  (0.0646)
  2 | 2 2 3      0.7485  (0.0523)

* P(Z|YSTG) *

  1 | 1 1 1 1    0.0385  (0.0200)
  1 | 1 1 1 2    0.2521  (0.0660)
  1 | 1 1 1 3    0.5507  (0.0840)
  1 | 1 1 2 1    0.0661  (0.0382)
  1 | 1 1 2 2    0.3729  (0.0982)
  1 | 1 1 2 3    0.6838  (0.0894)
  1 | 1 2 1 1    0.0385  (0.0200)
  1 | 1 2 1 2    0.2521  (0.0660)
  1 | 1 2 1 3    0.5507  (0.0840)
  1 | 1 2 2 1    0.0661  (0.0382)
  1 | 1 2 2 2    0.3729  (0.0982)
  1 | 1 2 2 3    0.6838  (0.0894)
  2 | 1 1 1 1    0.9615  (0.0200)
  2 | 1 1 1 2    0.7479  (0.0660)
  2 | 1 1 1 3    0.4493  (0.0840)
  2 | 1 1 2 1    0.9339  (0.0382)
  2 | 1 1 2 2    0.6271  (0.0982)
  2 | 1 1 2 3    0.3162  (0.0894)
  2 | 1 2 1 1    0.9615  (0.0200)
  2 | 1 2 1 2    0.7479  (0.0660)
  2 | 1 2 1 3    0.4493  (0.0840)
  2 | 1 2 2 1    0.9339  (0.0382)
  2 | 1 2 2 2    0.6271  (0.0982)
  2 | 1 2 2 3    0.3162  (0.0894)
  1 | 2 1 1 1    0.1670  (0.0736)
  1 | 2 1 1 2    0.6276  (0.1298)
  1 | 2 1 1 3    0.8597  (0.0695)
  1 | 2 1 2 1    0.2613  (0.0789)
  1 | 2 1 2 2    0.7483  (0.0749)
  1 | 2 1 2 3    0.9154  (0.0332)
  1 | 2 2 1 1    0.1670  (0.0736)
  1 | 2 2 1 2    0.6276  (0.1298)
  1 | 2 2 1 3    0.8597  (0.0695)
  1 | 2 2 2 1    0.2613  (0.0789)
  1 | 2 2 2 2    0.7483  (0.0749)
  1 | 2 2 2 3    0.9154  (0.0332)
  2 | 2 1 1 1    0.8330  (0.0736)
  2 | 2 1 1 2    0.3724  (0.1298)
  2 | 2 1 1 3    0.1403  (0.0695)
  2 | 2 1 2 1    0.7387  (0.0789)
  2 | 2 1 2 2    0.2517  (0.0749)
  2 | 2 1 2 3    0.0846  (0.0332)
  2 | 2 2 1 1    0.8330  (0.0736)
  2 | 2 2 1 2    0.3724  (0.1298)
  2 | 2 2 1 3    0.1403  (0.0695)
  2 | 2 2 2 1    0.7387  (0.0789)
  2 | 2 2 2 2    0.2517  (0.0749)
  2 | 2 2 2 3    0.0846  (0.0332)

* P(A|Y) *

  1 | 1          0.2944  (0.0235)
  2 | 1          0.7056  (0.0235)
  1 | 2          0.6397  (0.0280)
  2 | 2          0.3603  (0.0280)

* P(B|Y) *

  1 | 1          0.4691  (0.0295)
  2 | 1          0.5309  (0.0295)
  1 | 2          0.0326  (0.0161)
  2 | 2          0.9674  (0.0161)

* P(E|Y) *

  1 | 1          0.1465  (0.0233)
  2 | 1          0.8535  (0.0233)
  1 | 2          0.6340  (0.0317)
  2 | 2          0.3660  (0.0317)

* P(C|Z) *

  1 | 1          0.1395  (0.0264)
  2 | 1          0.8605  (0.0264)
  1 | 2          0.5450  (0.0297)
  2 | 2          0.4550  (0.0297)

* P(D|Z) *

  1 | 1          0.7666  (0.0436)
  2 | 1          0.2334  (0.0436)
  1 | 2          0.1203  (0.0338)
  2 | 2          0.8797  (0.0338)



*** LATENT CLASS OUTPUT ***

          Y  1    Y  1    Y  2    Y  2
          Z  1    Z  2    Z  1    Z  2
         0.1593  0.3611  0.3037  0.1759
  A  1   0.2944  0.2944  0.6397  0.6397
  A  2   0.7056  0.7056  0.3603  0.3603
  B  1   0.4691  0.4691  0.0326  0.0326
  B  2   0.5309  0.5309  0.9674  0.9674
  C  1   0.1395  0.5450  0.1395  0.5450
  C  2   0.8605  0.4550  0.8605  0.4550
  D  1   0.7666  0.1203  0.7666  0.1203
  D  2   0.2334  0.8797  0.2334  0.8797
  E  1   0.1465  0.1465  0.6340  0.6340
  E  2   0.8535  0.8535  0.3660  0.3660
  S  1   0.4859  0.5584  0.3286  0.3445
  S  2   0.5141  0.4416  0.6714  0.6555
  T  1   0.5348  0.7439  0.0743  0.1766
  T  2   0.4652  0.2561  0.9257  0.8234
  G  1   0.0434  0.4267  0.1312  0.7023
  G  2   0.3937  0.4136  0.3425  0.2096
  G  3   0.5629  0.1597  0.5263  0.0882

E = 0.2206, lambda = 0.6548
